iso_code,location,total_deaths_per_million,total_deaths_per_million,people_vaccinated_per_hundred,date
OWID_AFR,Africa,0.398,0.398,,2020-04-07
OWID_AFR,Africa,0.428,0.428,,2020-04-08
OWID_AFR,Africa,0.468,0.468,,2020-04-09
OWID_AFR,Africa,0.517,0.517,,2020-04-10
OWID_AFR,Africa,0.553,0.553,,2020-04-11
OWID_AFR,Africa,0.588,0.588,,2020-04-12
OWID_AFR,Africa,0.622,0.622,,2020-04-13
OWID_AFR,Africa,0.651,0.651,,2020-04-14
OWID_AFR,Africa,0.679,0.679,,2020-04-15
OWID_AFR,Africa,0.72,0.72,,2020-04-16
OWID_AFR,Africa,0.758,0.758,,2020-04-17
OWID_AFR,Africa,0.789,0.789,,2020-04-18
OWID_AFR,Africa,0.836,0.836,,2020-04-19
OWID_AFR,Africa,0.865,0.865,,2020-04-20
OWID_AFR,Africa,0.887,0.887,,2020-04-21
OWID_AFR,Africa,0.925,0.925,,2020-04-22
OWID_AFR,Africa,0.967,0.967,,2020-04-23
OWID_AFR,Africa,0.988,0.988,,2020-04-24
OWID_AFR,Africa,1.026,1.026,,2020-04-25
OWID_AFR,Africa,1.061,1.061,,2020-04-26
OWID_AFR,Africa,1.091,1.091,,2020-04-27
OWID_AFR,Africa,1.136,1.136,,2020-04-28
OWID_AFR,Africa,1.185,1.185,,2020-04-29
OWID_AFR,Africa,1.219,1.219,,2020-04-30
OWID_AFR,Africa,1.262,1.262,,2020-05-01
OWID_AFR,Africa,1.312,1.312,,2020-05-02
OWID_AFR,Africa,1.34,1.34,,2020-05-03
OWID_AFR,Africa,1.374,1.374,,2020-05-04
OWID_AFR,Africa,1.423,1.423,,2020-05-05
OWID_AFR,Africa,1.496,1.496,,2020-05-06
OWID_AFR,Africa,1.546,1.546,,2020-05-07
OWID_AFR,Africa,1.607,1.607,,2020-05-08
OWID_AFR,Africa,1.657,1.657,,2020-05-09
OWID_AFR,Africa,1.708,1.708,,2020-05-10
OWID_AFR,Africa,1.748,1.748,,2020-05-11
OWID_AFR,Africa,1.787,1.787,,2020-05-12
OWID_AFR,Africa,1.86,1.86,,2020-05-13
OWID_AFR,Africa,1.911,1.911,,2020-05-14
OWID_AFR,Africa,1.957,1.957,,2020-05-15
OWID_AFR,Africa,2.02,2.02,,2020-05-16
OWID_AFR,Africa,2.058,2.058,,2020-05-17
OWID_AFR,Africa,2.112,2.112,,2020-05-18
OWID_AFR,Africa,2.168,2.168,,2020-05-19
OWID_AFR,Africa,2.23,2.23,,2020-05-20
OWID_AFR,Africa,2.309,2.309,,2020-05-21
OWID_AFR,Africa,2.375,2.375,,2020-05-22
OWID_AFR,Africa,2.43,2.43,,2020-05-23
OWID_AFR,Africa,2.502,2.502,,2020-05-24
OWID_AFR,Africa,2.595,2.595,,2020-05-25
OWID_AFR,Africa,2.679,2.679,,2020-05-26
OWID_AFR,Africa,2.759,2.759,,2020-05-27
OWID_AFR,Africa,2.828,2.828,,2020-05-28
OWID_AFR,Africa,2.926,2.926,,2020-05-29
OWID_AFR,Africa,3.035,3.035,,2020-05-30
OWID_AFR,Africa,3.149,3.149,,2020-05-31
OWID_AFR,Africa,3.24,3.24,,2020-06-01
OWID_AFR,Africa,3.352,3.352,,2020-06-02
OWID_AFR,Africa,3.432,3.432,,2020-06-03
OWID_AFR,Africa,3.548,3.548,,2020-06-04
OWID_AFR,Africa,3.666,3.666,,2020-06-05
OWID_AFR,Africa,3.771,3.771,,2020-06-06
OWID_AFR,Africa,3.87,3.87,,2020-06-07
OWID_AFR,Africa,4.0,4.0,,2020-06-08
OWID_AFR,Africa,4.131,4.131,,2020-06-09
OWID_AFR,Africa,4.243,4.243,,2020-06-10
OWID_AFR,Africa,4.364,4.364,,2020-06-11
OWID_AFR,Africa,4.513,4.513,,2020-06-12
OWID_AFR,Africa,4.664,4.664,,2020-06-13
OWID_AFR,Africa,4.818,4.818,,2020-06-14
OWID_AFR,Africa,5.044,5.044,,2020-06-15
OWID_AFR,Africa,5.233,5.233,,2020-06-16
OWID_AFR,Africa,5.384,5.384,,2020-06-17
OWID_AFR,Africa,5.534,5.534,,2020-06-18
OWID_AFR,Africa,5.73,5.73,,2020-06-19
OWID_AFR,Africa,5.906,5.906,,2020-06-20
OWID_AFR,Africa,6.053,6.053,,2020-06-21
OWID_AFR,Africa,6.22,6.22,,2020-06-22
OWID_AFR,Africa,6.43,6.43,,2020-06-23
OWID_AFR,Africa,6.605,6.605,,2020-06-24
OWID_AFR,Africa,6.765,6.765,,2020-06-25
OWID_AFR,Africa,6.924,6.924,,2020-06-26
OWID_AFR,Africa,7.074,7.074,,2020-06-27
OWID_AFR,Africa,7.208,7.208,,2020-06-28
OWID_AFR,Africa,7.369,7.369,,2020-06-29
OWID_AFR,Africa,7.568,7.568,,2020-06-30
OWID_AFR,Africa,7.761,7.761,,2020-07-01
OWID_AFR,Africa,7.939,7.939,,2020-07-02
OWID_AFR,Africa,8.117,8.117,,2020-07-03
OWID_AFR,Africa,8.267,8.267,,2020-07-04
OWID_AFR,Africa,8.476,8.476,,2020-07-05
OWID_AFR,Africa,8.662,8.662,,2020-07-06
OWID_AFR,Africa,8.934,8.934,,2020-07-07
OWID_AFR,Africa,9.124,9.124,,2020-07-08
OWID_AFR,Africa,9.293,9.293,,2020-07-09
OWID_AFR,Africa,9.524,9.524,,2020-07-10
OWID_AFR,Africa,9.688,9.688,,2020-07-11
OWID_AFR,Africa,9.88,9.88,,2020-07-12
OWID_AFR,Africa,10.043,10.043,,2020-07-13
OWID_AFR,Africa,10.266,10.266,,2020-07-14
OWID_AFR,Africa,10.434,10.434,,2020-07-15
OWID_AFR,Africa,10.71,10.71,,2020-07-16
OWID_AFR,Africa,10.945,10.945,,2020-07-17
OWID_AFR,Africa,11.155,11.155,,2020-07-18
OWID_AFR,Africa,11.315,11.315,,2020-07-19
OWID_AFR,Africa,11.505,11.505,,2020-07-20
OWID_AFR,Africa,11.739,11.739,,2020-07-21
OWID_AFR,Africa,12.267,12.267,,2020-07-22
OWID_AFR,Africa,12.468,12.468,,2020-07-23
OWID_AFR,Africa,12.758,12.758,,2020-07-24
OWID_AFR,Africa,13.07,13.07,,2020-07-25
OWID_AFR,Africa,13.252,13.252,,2020-07-26
OWID_AFR,Africa,13.557,13.557,,2020-07-27
OWID_AFR,Africa,13.798,13.798,,2020-07-28
OWID_AFR,Africa,14.071,14.071,,2020-07-29
OWID_AFR,Africa,14.41,14.41,,2020-07-30
OWID_AFR,Africa,14.682,14.682,,2020-07-31
OWID_AFR,Africa,14.899,14.899,,2020-08-01
OWID_AFR,Africa,15.147,15.147,,2020-08-02
OWID_AFR,Africa,15.386,15.386,,2020-08-03
OWID_AFR,Africa,15.738,15.738,,2020-08-04
OWID_AFR,Africa,16.141,16.141,,2020-08-05
OWID_AFR,Africa,16.462,16.462,,2020-08-06
OWID_AFR,Africa,16.79,16.79,,2020-08-07
OWID_AFR,Africa,17.098,17.098,,2020-08-08
OWID_AFR,Africa,17.365,17.365,,2020-08-09
OWID_AFR,Africa,17.603,17.603,,2020-08-10
OWID_AFR,Africa,17.803,17.803,,2020-08-11
OWID_AFR,Africa,18.109,18.109,,2020-08-12
OWID_AFR,Africa,18.411,18.411,,2020-08-13
OWID_AFR,Africa,18.721,18.721,,2020-08-14
OWID_AFR,Africa,18.901,18.901,,2020-08-15
OWID_AFR,Africa,19.121,19.121,,2020-08-16
OWID_AFR,Africa,19.317,19.317,,2020-08-17
OWID_AFR,Africa,19.627,19.627,,2020-08-18
OWID_AFR,Africa,19.872,19.872,,2020-08-19
OWID_AFR,Africa,20.123,20.123,,2020-08-20
OWID_AFR,Africa,20.386,20.386,,2020-08-21
OWID_AFR,Africa,20.59,20.59,,2020-08-22
OWID_AFR,Africa,20.726,20.726,,2020-08-23
OWID_AFR,Africa,20.89,20.89,,2020-08-24
OWID_AFR,Africa,21.101,21.101,,2020-08-25
OWID_AFR,Africa,21.339,21.339,,2020-08-26
OWID_AFR,Africa,21.528,21.528,,2020-08-27
OWID_AFR,Africa,21.7,21.7,,2020-08-28
OWID_AFR,Africa,21.947,21.947,,2020-08-29
OWID_AFR,Africa,22.069,22.069,,2020-08-30
OWID_AFR,Africa,22.238,22.238,,2020-08-31
OWID_AFR,Africa,22.418,22.418,,2020-09-01
OWID_AFR,Africa,22.616,22.616,,2020-09-02
OWID_AFR,Africa,22.838,22.838,,2020-09-03
OWID_AFR,Africa,23.015,23.015,,2020-09-04
OWID_AFR,Africa,23.183,23.183,,2020-09-05
OWID_AFR,Africa,23.35,23.35,,2020-09-06
OWID_AFR,Africa,23.513,23.513,,2020-09-07
OWID_AFR,Africa,23.681,23.681,,2020-09-08
OWID_AFR,Africa,23.824,23.824,,2020-09-09
OWID_AFR,Africa,23.962,23.962,,2020-09-10
OWID_AFR,Africa,24.135,24.135,,2020-09-11
OWID_AFR,Africa,24.244,24.244,,2020-09-12
OWID_AFR,Africa,24.334,24.334,,2020-09-13
OWID_AFR,Africa,24.461,24.461,,2020-09-14
OWID_AFR,Africa,24.668,24.668,,2020-09-15
OWID_AFR,Africa,24.802,24.802,,2020-09-16
OWID_AFR,Africa,24.935,24.935,,2020-09-17
OWID_AFR,Africa,25.079,25.079,,2020-09-18
OWID_AFR,Africa,25.23,25.23,,2020-09-19
OWID_AFR,Africa,25.329,25.329,,2020-09-20
OWID_AFR,Africa,25.423,25.423,,2020-09-21
OWID_AFR,Africa,25.602,25.602,,2020-09-22
OWID_AFR,Africa,25.758,25.758,,2020-09-23
OWID_AFR,Africa,25.888,25.888,,2020-09-24
OWID_AFR,Africa,26.003,26.003,,2020-09-25
OWID_AFR,Africa,26.129,26.129,,2020-09-26
OWID_AFR,Africa,26.229,26.229,,2020-09-27
OWID_AFR,Africa,26.449,26.449,,2020-09-28
OWID_AFR,Africa,26.611,26.611,,2020-09-29
OWID_AFR,Africa,26.751,26.751,,2020-09-30
OWID_AFR,Africa,26.913,26.913,,2020-10-01
OWID_AFR,Africa,27.025,27.025,,2020-10-02
OWID_AFR,Africa,27.107,27.107,,2020-10-03
OWID_AFR,Africa,27.234,27.234,,2020-10-04
OWID_AFR,Africa,27.33,27.33,,2020-10-05
OWID_AFR,Africa,27.47,27.47,,2020-10-06
OWID_AFR,Africa,27.67,27.67,,2020-10-07
OWID_AFR,Africa,27.893,27.893,,2020-10-08
OWID_AFR,Africa,28.069,28.069,,2020-10-09
OWID_AFR,Africa,28.271,28.271,,2020-10-10
OWID_AFR,Africa,28.426,28.426,,2020-10-11
OWID_AFR,Africa,28.57,28.57,,2020-10-12
OWID_AFR,Africa,28.772,28.772,,2020-10-13
OWID_AFR,Africa,28.968,28.968,,2020-10-14
OWID_AFR,Africa,29.158,29.158,,2020-10-15
OWID_AFR,Africa,29.312,29.312,,2020-10-16
OWID_AFR,Africa,29.51,29.51,,2020-10-17
OWID_AFR,Africa,29.648,29.648,,2020-10-18
OWID_AFR,Africa,29.785,29.785,,2020-10-19
OWID_AFR,Africa,30.008,30.008,,2020-10-20
OWID_AFR,Africa,30.195,30.195,,2020-10-21
OWID_AFR,Africa,30.357,30.357,,2020-10-22
OWID_AFR,Africa,30.524,30.524,,2020-10-23
OWID_AFR,Africa,30.69,30.69,,2020-10-24
OWID_AFR,Africa,30.777,30.777,,2020-10-25
OWID_AFR,Africa,31.036,31.036,,2020-10-26
OWID_AFR,Africa,31.172,31.172,,2020-10-27
OWID_AFR,Africa,31.43,31.43,,2020-10-28
OWID_AFR,Africa,31.581,31.581,,2020-10-29
OWID_AFR,Africa,31.798,31.798,,2020-10-30
OWID_AFR,Africa,31.966,31.966,,2020-10-31
OWID_AFR,Africa,32.206,32.206,,2020-11-01
OWID_AFR,Africa,32.365,32.365,,2020-11-02
OWID_AFR,Africa,32.601,32.601,,2020-11-03
OWID_AFR,Africa,32.776,32.776,,2020-11-04
OWID_AFR,Africa,33.003,33.003,,2020-11-05
OWID_AFR,Africa,33.17,33.17,,2020-11-06
OWID_AFR,Africa,33.451,33.451,,2020-11-07
OWID_AFR,Africa,33.836,33.836,,2020-11-08
OWID_AFR,Africa,34.021,34.021,,2020-11-09
OWID_AFR,Africa,34.276,34.276,,2020-11-10
OWID_AFR,Africa,34.523,34.523,,2020-11-11
OWID_AFR,Africa,34.724,34.724,,2020-11-12
OWID_AFR,Africa,34.933,34.933,,2020-11-13
OWID_AFR,Africa,35.108,35.108,,2020-11-14
OWID_AFR,Africa,35.329,35.329,,2020-11-15
OWID_AFR,Africa,35.537,35.537,,2020-11-16
OWID_AFR,Africa,35.83,35.83,,2020-11-17
OWID_AFR,Africa,36.123,36.123,,2020-11-18
OWID_AFR,Africa,36.329,36.329,,2020-11-19
OWID_AFR,Africa,36.636,36.636,,2020-11-20
OWID_AFR,Africa,36.87,36.87,,2020-11-21
OWID_AFR,Africa,37.086,37.086,,2020-11-22
OWID_AFR,Africa,37.287,37.287,,2020-11-23
OWID_AFR,Africa,37.544,37.544,,2020-11-24
OWID_AFR,Africa,37.779,37.779,,2020-11-25
OWID_AFR,Africa,38.001,38.001,,2020-11-26
OWID_AFR,Africa,38.24,38.24,,2020-11-27
OWID_AFR,Africa,38.415,38.415,,2020-11-28
OWID_AFR,Africa,38.582,38.582,,2020-11-29
OWID_AFR,Africa,38.783,38.783,,2020-11-30
OWID_AFR,Africa,38.975,38.975,,2020-12-01
OWID_AFR,Africa,39.221,39.221,,2020-12-02
OWID_AFR,Africa,39.42,39.42,,2020-12-03
OWID_AFR,Africa,39.741,39.741,,2020-12-04
OWID_AFR,Africa,39.955,39.955,,2020-12-05
OWID_AFR,Africa,40.184,40.184,,2020-12-06
OWID_AFR,Africa,40.369,40.369,,2020-12-07
OWID_AFR,Africa,40.668,40.668,,2020-12-08
OWID_AFR,Africa,40.929,40.929,,2020-12-09
OWID_AFR,Africa,41.223,41.223,,2020-12-10
OWID_AFR,Africa,41.52,41.52,,2020-12-11
OWID_AFR,Africa,41.763,41.763,,2020-12-12
OWID_AFR,Africa,42.022,42.022,,2020-12-13
OWID_AFR,Africa,42.254,42.254,,2020-12-14
OWID_AFR,Africa,42.572,42.572,,2020-12-15
OWID_AFR,Africa,42.83,42.83,,2020-12-16
OWID_AFR,Africa,43.126,43.126,,2020-12-17
OWID_AFR,Africa,43.496,43.496,,2020-12-18
OWID_AFR,Africa,43.83,43.83,,2020-12-19
OWID_AFR,Africa,44.084,44.084,,2020-12-20
OWID_AFR,Africa,44.404,44.404,,2020-12-21
OWID_AFR,Africa,44.799,44.799,,2020-12-22
OWID_AFR,Africa,45.41,45.41,,2020-12-23
OWID_AFR,Africa,45.824,45.824,,2020-12-24
OWID_AFR,Africa,46.214,46.214,,2020-12-25
OWID_AFR,Africa,46.527,46.527,,2020-12-26
OWID_AFR,Africa,46.849,46.849,,2020-12-27
OWID_AFR,Africa,47.256,47.256,,2020-12-28
OWID_AFR,Africa,47.791,47.791,,2020-12-29
OWID_AFR,Africa,48.314,48.314,,2020-12-30
OWID_AFR,Africa,48.835,48.835,,2020-12-31
OWID_AFR,Africa,49.326,49.326,,2021-01-01
OWID_AFR,Africa,49.71,49.71,,2021-01-02
OWID_AFR,Africa,50.161,50.161,,2021-01-03
OWID_AFR,Africa,50.672,50.672,,2021-01-04
OWID_AFR,Africa,51.284,51.284,,2021-01-05
OWID_AFR,Africa,52.112,52.112,,2021-01-06
OWID_AFR,Africa,52.626,52.626,,2021-01-07
OWID_AFR,Africa,53.305,53.305,,2021-01-08
OWID_AFR,Africa,53.795,53.795,0.0,2021-01-09
OWID_AFR,Africa,54.238,54.238,,2021-01-10
OWID_AFR,Africa,54.746,54.746,,2021-01-11
OWID_AFR,Africa,55.548,55.548,,2021-01-12
OWID_AFR,Africa,56.458,56.458,0.0,2021-01-13
OWID_AFR,Africa,57.244,57.244,,2021-01-14
OWID_AFR,Africa,57.919,57.919,0.0,2021-01-15
OWID_AFR,Africa,58.413,58.413,0.0,2021-01-16
OWID_AFR,Africa,58.86,58.86,,2021-01-17
OWID_AFR,Africa,59.4,59.4,,2021-01-18
OWID_AFR,Africa,60.297,60.297,0.0,2021-01-19
OWID_AFR,Africa,60.985,60.985,0.0,2021-01-20
OWID_AFR,Africa,61.749,61.749,,2021-01-21
OWID_AFR,Africa,62.476,62.476,0.0,2021-01-22
OWID_AFR,Africa,63.059,63.059,0.0,2021-01-23
OWID_AFR,Africa,63.542,63.542,0.0,2021-01-24
OWID_AFR,Africa,64.117,64.117,0.0,2021-01-25
OWID_AFR,Africa,64.85,64.85,0.0,2021-01-26
OWID_AFR,Africa,65.634,65.634,0.0,2021-01-27
OWID_AFR,Africa,66.377,66.377,0.0,2021-01-28
OWID_AFR,Africa,67.008,67.008,0.0,2021-01-29
OWID_AFR,Africa,67.467,67.467,0.0,2021-01-30
OWID_AFR,Africa,67.859,67.859,0.0,2021-01-31
OWID_AFR,Africa,68.238,68.238,0.0,2021-02-01
OWID_AFR,Africa,68.898,68.898,0.0,2021-02-02
OWID_AFR,Africa,69.426,69.426,0.0,2021-02-03
OWID_AFR,Africa,69.849,69.849,0.0,2021-02-04
OWID_AFR,Africa,70.257,70.257,0.0,2021-02-05
OWID_AFR,Africa,70.666,70.666,0.0,2021-02-06
OWID_AFR,Africa,70.933,70.933,,2021-02-07
OWID_AFR,Africa,71.263,71.263,0.0,2021-02-08
OWID_AFR,Africa,71.784,71.784,0.0,2021-02-09
OWID_AFR,Africa,72.184,72.184,0.0,2021-02-10
OWID_AFR,Africa,72.553,72.553,0.0,2021-02-11
OWID_AFR,Africa,72.975,72.975,0.0,2021-02-12
OWID_AFR,Africa,73.237,73.237,0.0,2021-02-13
OWID_AFR,Africa,73.456,73.456,,2021-02-14
OWID_AFR,Africa,73.807,73.807,0.0,2021-02-15
OWID_AFR,Africa,74.155,74.155,0.0,2021-02-16
OWID_AFR,Africa,74.455,74.455,0.0,2021-02-17
OWID_AFR,Africa,74.836,74.836,0.0,2021-02-18
OWID_AFR,Africa,75.122,75.122,0.19,2021-02-19
OWID_AFR,Africa,75.339,75.339,0.19,2021-02-20
OWID_AFR,Africa,75.59,75.59,0.19,2021-02-21
OWID_AFR,Africa,75.841,75.841,0.2,2021-02-22
OWID_AFR,Africa,76.191,76.191,0.21,2021-02-23
OWID_AFR,Africa,76.435,76.435,0.23,2021-02-24
OWID_AFR,Africa,76.701,76.701,0.25,2021-02-25
OWID_AFR,Africa,76.937,76.937,0.27,2021-02-26
OWID_AFR,Africa,77.19,77.19,0.27,2021-02-27
OWID_AFR,Africa,77.358,77.358,0.28,2021-02-28
OWID_AFR,Africa,77.593,77.593,0.29,2021-03-01
OWID_AFR,Africa,77.864,77.864,0.29,2021-03-02
OWID_AFR,Africa,78.071,78.071,0.3,2021-03-03
OWID_AFR,Africa,78.318,78.318,0.31,2021-03-04
OWID_AFR,Africa,78.487,78.487,0.32,2021-03-05
OWID_AFR,Africa,78.684,78.684,0.33,2021-03-06
OWID_AFR,Africa,78.855,78.855,0.33,2021-03-07
OWID_AFR,Africa,79.138,79.138,0.35,2021-03-08
OWID_AFR,Africa,79.353,79.353,0.36,2021-03-09
OWID_AFR,Africa,79.578,79.578,0.37,2021-03-10
OWID_AFR,Africa,79.82,79.82,0.38,2021-03-11
OWID_AFR,Africa,79.989,79.989,0.38,2021-03-12
OWID_AFR,Africa,80.208,80.208,0.39,2021-03-13
OWID_AFR,Africa,80.395,80.395,0.4,2021-03-14
OWID_AFR,Africa,80.626,80.626,0.4,2021-03-15
OWID_AFR,Africa,80.855,80.855,0.41,2021-03-16
OWID_AFR,Africa,81.062,81.062,0.41,2021-03-17
OWID_AFR,Africa,81.256,81.256,0.42,2021-03-18
OWID_AFR,Africa,81.663,81.663,0.43,2021-03-19
OWID_AFR,Africa,81.81,81.81,0.43,2021-03-20
OWID_AFR,Africa,81.981,81.981,0.43,2021-03-21
OWID_AFR,Africa,82.175,82.175,0.43,2021-03-22
OWID_AFR,Africa,82.415,82.415,0.44,2021-03-23
OWID_AFR,Africa,82.655,82.655,0.49,2021-03-24
OWID_AFR,Africa,82.943,82.943,0.49,2021-03-25
OWID_AFR,Africa,83.199,83.199,0.5,2021-03-26
OWID_AFR,Africa,83.343,83.343,0.52,2021-03-27
OWID_AFR,Africa,83.48,83.48,0.54,2021-03-28
OWID_AFR,Africa,83.713,83.713,0.54,2021-03-29
OWID_AFR,Africa,83.919,83.919,0.55,2021-03-30
OWID_AFR,Africa,84.111,84.111,0.58,2021-03-31
OWID_AFR,Africa,84.415,84.415,0.59,2021-04-01
OWID_AFR,Africa,84.599,84.599,0.6,2021-04-02
OWID_AFR,Africa,84.724,84.724,0.6,2021-04-03
OWID_AFR,Africa,84.927,84.927,0.61,2021-04-04
OWID_AFR,Africa,85.099,85.099,0.61,2021-04-05
OWID_AFR,Africa,85.275,85.275,0.64,2021-04-06
OWID_AFR,Africa,85.474,85.474,0.66,2021-04-07
OWID_AFR,Africa,85.736,85.736,0.71,2021-04-08
OWID_AFR,Africa,85.931,85.931,0.72,2021-04-09
OWID_AFR,Africa,86.097,86.097,0.73,2021-04-10
OWID_AFR,Africa,86.312,86.312,0.74,2021-04-11
OWID_AFR,Africa,86.509,86.509,0.75,2021-04-12
OWID_AFR,Africa,86.811,86.811,0.76,2021-04-13
OWID_AFR,Africa,87.085,87.085,0.78,2021-04-14
OWID_AFR,Africa,87.318,87.318,0.79,2021-04-15
OWID_AFR,Africa,87.547,87.547,0.8,2021-04-16
OWID_AFR,Africa,87.756,87.756,0.83,2021-04-17
OWID_AFR,Africa,87.944,87.944,0.87,2021-04-18
OWID_AFR,Africa,88.167,88.167,0.88,2021-04-19
OWID_AFR,Africa,88.474,88.474,0.89,2021-04-20
OWID_AFR,Africa,88.706,88.706,0.91,2021-04-21
OWID_AFR,Africa,88.936,88.936,0.91,2021-04-22
OWID_AFR,Africa,89.217,89.217,0.93,2021-04-23
OWID_AFR,Africa,89.394,89.394,0.93,2021-04-24
OWID_AFR,Africa,89.611,89.611,0.93,2021-04-25
OWID_AFR,Africa,89.831,89.831,0.94,2021-04-26
OWID_AFR,Africa,90.104,90.104,0.95,2021-04-27
OWID_AFR,Africa,90.357,90.357,1.03,2021-04-28
OWID_AFR,Africa,90.653,90.653,1.03,2021-04-29
OWID_AFR,Africa,90.843,90.843,1.04,2021-04-30
OWID_AFR,Africa,91.055,91.055,1.05,2021-05-01
OWID_AFR,Africa,91.226,91.226,1.06,2021-05-02
OWID_AFR,Africa,91.417,91.417,1.07,2021-05-03
OWID_AFR,Africa,91.667,91.667,1.08,2021-05-04
OWID_AFR,Africa,91.924,91.924,1.1,2021-05-05
OWID_AFR,Africa,92.21,92.21,1.11,2021-05-06
OWID_AFR,Africa,92.425,92.425,1.15,2021-05-07
OWID_AFR,Africa,92.598,92.598,1.16,2021-05-08
OWID_AFR,Africa,92.79,92.79,1.2,2021-05-09
OWID_AFR,Africa,93.052,93.052,1.23,2021-05-10
OWID_AFR,Africa,93.286,93.286,1.26,2021-05-11
OWID_AFR,Africa,93.513,93.513,1.33,2021-05-12
OWID_AFR,Africa,93.687,93.687,1.34,2021-05-13
OWID_AFR,Africa,93.875,93.875,1.35,2021-05-14
OWID_AFR,Africa,94.054,94.054,1.37,2021-05-15
OWID_AFR,Africa,94.22,94.22,1.38,2021-05-16
OWID_AFR,Africa,94.415,94.415,1.4,2021-05-17
OWID_AFR,Africa,94.651,94.651,1.45,2021-05-18
OWID_AFR,Africa,94.916,94.916,1.48,2021-05-19
OWID_AFR,Africa,95.192,95.192,1.5,2021-05-20
OWID_AFR,Africa,95.467,95.467,1.54,2021-05-21
OWID_AFR,Africa,95.623,95.623,1.6,2021-05-22
OWID_AFR,Africa,95.773,95.773,1.62,2021-05-23
OWID_AFR,Africa,95.985,95.985,1.65,2021-05-24
OWID_AFR,Africa,96.193,96.193,1.68,2021-05-25
OWID_AFR,Africa,96.419,96.419,1.7,2021-05-26
OWID_AFR,Africa,96.637,96.637,1.71,2021-05-27
OWID_AFR,Africa,96.86,96.86,1.71,2021-05-28
OWID_AFR,Africa,97.049,97.049,1.75,2021-05-29
OWID_AFR,Africa,97.198,97.198,1.77,2021-05-30
OWID_AFR,Africa,97.446,97.446,1.83,2021-05-31
OWID_AFR,Africa,97.685,97.685,1.87,2021-06-01
OWID_AFR,Africa,97.917,97.917,1.89,2021-06-02
OWID_AFR,Africa,98.102,98.102,1.91,2021-06-03
OWID_AFR,Africa,98.31,98.31,1.91,2021-06-04
OWID_AFR,Africa,98.502,98.502,1.92,2021-06-05
OWID_AFR,Africa,98.687,98.687,2.1,2021-06-06
OWID_AFR,Africa,98.899,98.899,2.11,2021-06-07
ALB,Albania,,,,2020-02-25
ALB,Albania,,,,2020-02-26
ALB,Albania,,,,2020-02-27
ALB,Albania,,,,2020-02-28
ALB,Albania,,,,2020-02-29
ALB,Albania,,,,2020-03-01
ALB,Albania,,,,2020-03-02
ALB,Albania,,,,2020-03-03
ALB,Albania,,,,2020-03-04
ALB,Albania,,,,2020-03-05
ALB,Albania,,,,2020-03-06
ALB,Albania,,,,2020-03-07
ALB,Albania,,,,2020-03-08
ALB,Albania,,,,2020-03-09
ALB,Albania,,,,2020-03-10
ALB,Albania,0.347,0.347,,2020-03-11
ALB,Albania,0.347,0.347,,2020-03-12
ALB,Albania,0.347,0.347,,2020-03-13
ALB,Albania,0.347,0.347,,2020-03-14
ALB,Albania,0.347,0.347,,2020-03-15
ALB,Albania,0.347,0.347,,2020-03-16
ALB,Albania,0.347,0.347,,2020-03-17
ALB,Albania,0.695,0.695,,2020-03-18
ALB,Albania,0.695,0.695,,2020-03-19
ALB,Albania,0.695,0.695,,2020-03-20
ALB,Albania,0.695,0.695,,2020-03-21
ALB,Albania,0.695,0.695,,2020-03-22
ALB,Albania,1.39,1.39,,2020-03-23
ALB,Albania,1.737,1.737,,2020-03-24
ALB,Albania,1.737,1.737,,2020-03-25
ALB,Albania,2.085,2.085,,2020-03-26
ALB,Albania,2.78,2.78,,2020-03-27
ALB,Albania,3.475,3.475,,2020-03-28
ALB,Albania,3.475,3.475,,2020-03-29
ALB,Albania,3.822,3.822,,2020-03-30
ALB,Albania,5.212,5.212,,2020-03-31
ALB,Albania,5.212,5.212,,2020-04-01
ALB,Albania,5.56,5.56,,2020-04-02
ALB,Albania,5.907,5.907,,2020-04-03
ALB,Albania,6.95,6.95,,2020-04-04
ALB,Albania,6.95,6.95,,2020-04-05
ALB,Albania,7.297,7.297,,2020-04-06
ALB,Albania,7.645,7.645,,2020-04-07
ALB,Albania,7.645,7.645,,2020-04-08
ALB,Albania,7.992,7.992,,2020-04-09
ALB,Albania,7.992,7.992,,2020-04-10
ALB,Albania,7.992,7.992,,2020-04-11
ALB,Albania,7.992,7.992,,2020-04-12
ALB,Albania,7.992,7.992,,2020-04-13
ALB,Albania,8.34,8.34,,2020-04-14
ALB,Albania,8.687,8.687,,2020-04-15
ALB,Albania,9.035,9.035,,2020-04-16
ALB,Albania,9.035,9.035,,2020-04-17
ALB,Albania,9.035,9.035,,2020-04-18
ALB,Albania,9.035,9.035,,2020-04-19
ALB,Albania,9.035,9.035,,2020-04-20
ALB,Albania,9.035,9.035,,2020-04-21
ALB,Albania,9.382,9.382,,2020-04-22
ALB,Albania,9.382,9.382,,2020-04-23
ALB,Albania,9.382,9.382,,2020-04-24
ALB,Albania,9.382,9.382,,2020-04-25
ALB,Albania,9.73,9.73,,2020-04-26
ALB,Albania,9.73,9.73,,2020-04-27
ALB,Albania,10.425,10.425,,2020-04-28
ALB,Albania,10.425,10.425,,2020-04-29
ALB,Albania,10.772,10.772,,2020-04-30
ALB,Albania,10.772,10.772,,2020-05-01
ALB,Albania,10.772,10.772,,2020-05-02
ALB,Albania,10.772,10.772,,2020-05-03
